401	0	26
402	0	28
403	0	30
404	0	32
405	0	32
406	0	34
407	0	36
408	0	38
409	0	38
410	0	40
411	0	42
412	0	44
413	0	44
414	0	46
415	0	48
416	0	48
417	0	50
418	0	52
419	0	54
420	0	54
421	0	56
422	0	58
423	0	58
424	0	60
425	0	62
426	0	64
427	0	64
428	0	66
429	0	68
430	0	68
431	0	70
432	0	72
433	0	72
434	0	74
435	0	74
436	0	76
437	0	78
438	0	78
439	0	80
440	0	82
441	0	82
442	0	84
443	0	84
444	0	86
445	0	88
446	0	88
447	0	90
448	0	90
449	0	92
450	0	92
451	0	94
452	0	94
453	0	96
454	0	96
455	0	98
456	0	98
457	0	100
458	0	100
459	0	102
460	0	102
461	0	104
462	0	104
463	0	106
464	0	106
465	0	108
466	0	108
467	0	108
468	0	110
469	0	110
470	0	112
471	0	112
472	0	112
473	0	114
474	0	114
475	0	116
476	0	116
477	0	116
478	0	118
479	0	118
480	0	118
481	0	118
482	0	120
483	0	120
484	0	120
485	0	122
486	0	122
487	0	122
488	0	122
489	0	122
490	0	124
491	0	124
492	0	124
493	0	124
494	0	124
495	0	126
496	0	126
497	0	126
498	0	126
499	0	126
500	0	126
501	0	126
502	0	128
503	0	128
504	0	128
505	0	128
506	0	128
507	0	128
508	0	128
509	0	128
510	0	128
511	0	128
